order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue
59035,8c6b04f6-2b33-4c27-be98-14d092545fb4,Automotive,442.116,2,2024-11-17,South America,CreditCard,8,0,4.9,0,884.23
59036,a7697e08-8188-4f7b-832d-dd42e4142ca9,Fashion,118.52,5,2025-10-16,Asia,PayPal,8,0,2.9,5,562.97
59037,98a2d1b9-d3e7-4e8a-9763-f16fdd940fed,Beauty,174.47,1,2025-12-15,North America,BankTransfer,8,0,3.4,0,174.47
59038,f0e4cab6-e0c5-4839-b066-4b7674c9388c,Fashion,109.989,4,2023-11-22,Asia,CreditCard,2,0,2.3,5,417.96
59039,81570c12-6a33-4754-8d55-ccf138928c17,Fashion,192.13,4,2024-05-25,Africa,BankTransfer,5,1,3.4,5,730.09
59040,5b95b22f-f256-481a-824a-5c4934e89f1f,Toys,470.12,3,2025-09-10,North America,PayPal,2,0,4.9,5,1339.84
59041,870a37e6-46ec-4bf7-968e-d668b1e5bb67,Electronics,407.74,4,2025-12-30,North America,Cash,7,0,2.3,5,1549.41
59042,2c4edbb5-f4c2-41cc-b1e4-5efa2b658d1e,Automotive,480.8,3,2023-08-16,Asia,Cash,1,1,2.2,15,1226.04
59043,26914034-5e8b-4874-a91e-f67810a330fd,Home,382.095,2,2023-11-02,South America,CreditCard,8,0,3.7,0,764.19
59044,06466619-77a6-4193-bc19-2a26f08c26be,Toys,412.47,5,2025-03-22,South America,PayPal,7,0,2.1,15,1753.0
59045,9f5cadfe-c7be-4192-b8b8-7f1a01fd01e1,Electronics,480.1,5,2023-05-05,Asia,CreditCard,7,0,2.9,5,2280.48
59046,14bc7ef6-0a93-42f3-8bb5-1e3f8cb2aad9,Beauty,174.66,5,2024-06-28,Europe,CreditCard,9,0,3.9,0,873.3
59047,276f32df-abbc-486d-a77d-a37eb0d1568e,Electronics,463.46,4,2023-04-02,Africa,PayPal,9,0,4.7,0,1853.84
59048,56d7eaa0-eefe-4290-a1f4-6a26cc0be4f1,Toys,335.38,5,2024-07-15,Africa,BankTransfer,4,0,2.6,0,1676.9
59049,55184d17-c8c3-4d7f-b25b-89aabf3a9521,Sports,263.91,3,2023-09-02,Europe,Cash,3,0,2.3,15,672.97
59050,ed5600d0-37d2-421f-89a2-875b35aded4e,Home,71.631,4,2024-11-14,Africa,PayPal,3,0,4.4,5,272.2
59051,a2d5e5e4-5cae-45f3-83bc-35995ce8bff1,Sports,114.291,6,2024-11-09,Asia,BankTransfer,1,0,3.1,0,685.75
59052,a2fa7a3b-f700-46a0-9375-b25676cf63d7,Sports,497.59,5,2024-06-08,Asia,Cash,3,1,4.5,0,2487.95
59053,495f283d-9476-456b-8c96-2929c3946aa4,Toys,259.22,4,2025-05-31,South America,Cash,7,0,2.6,5,985.04
59054,d68087d9-fb9d-4aa0-a603-8d8faf3b9a78,Electronics,482.73,2,2023-12-11,Asia,PayPal,3,0,3.7,15,820.64
59055,520042b7-2863-4f23-a138-0a184a0b9e01,Electronics,254.65,3,2023-03-29,Oceania,Cash,7,0,3.6,5,725.75
59056,c46ac5b5-7260-452d-81b8-fba68ac79452,Beauty,414.46,2,2023-09-15,Africa,Cash,1,1,3.0,10,746.03
59057,6fde83da-223d-4c2b-84cd-91fb211b45da,Automotive,473.17,2,2024-09-05,Asia,PayPal,7,0,4.3,0,946.34
59058,0714d17c-42ee-405d-9107-00bdd67f8277,Toys,461.78,5,2023-02-16,Europe,PayPal,7,0,4.0,5,2193.45
59059,8a07d440-cb51-4af7-9224-bf13ea6113e4,Toys,358.11,1,2025-02-01,Europe,CreditCard,9,0,2.3,0,358.11
59060,4bb6ca68-8ac1-4533-8cd0-a7986fd0ae82,Beauty,103.18,2,2023-01-20,Oceania,CreditCard,4,0,3.8,5,196.04
59061,1dc143e5-5721-4e3f-a9b9-ede492676e24,Electronics,52.19,2,2025-09-05,Asia,Cash,2,0,3.5,0,104.38
59062,9c06b46b-e3ef-4e81-8969-b7be501fde5d,Fashion,70.31,2,2024-09-17,Europe,Cash,6,1,4.5,0,140.62
59063,60e4ee04-d7c7-4cac-8478-bbd08d9cffd3,Home,252.93,2,2025-09-24,Oceania,PayPal,4,0,3.5,15,429.98
59064,308de2e6-2619-43a5-a44e-9738d9484264,Electronics,492.79,5,2024-12-11,Africa,BankTransfer,1,0,4.3,0,2463.95
59065,d6209dbe-d2b9-4ae8-8ac8-9e66dab9d34d,Electronics,473.94,5,2025-05-24,Oceania,Cash,5,0,4.1,15,2014.24
59066,1b871a76-3930-4297-8b2c-ecab4b55cbde,Home,281.45,3,2024-06-23,Asia,CreditCard,1,0,4.8,10,759.92
59067,e77c3ace-2e9a-4d47-b3cb-a737ecd56d48,Electronics,362.78,1,2024-08-18,Asia,PayPal,8,0,2.3,15,308.36
59068,d4401756-efba-4e8a-aa0a-ef9514406079,Sports,60.813,3,2025-11-27,Africa,CreditCard,4,0,2.1,10,164.2
59069,733f1c83-294d-45fb-8248-2b900a104450,Toys,435.01,1,2024-03-26,Europe,CreditCard,5,0,2.6,0,435.01
59070,f0d30f56-6aa2-4445-b59b-024b5c688ef1,Beauty,382.9,1,2023-08-06,North America,BankTransfer,6,0,2.8,20,306.32
59071,8fd5f596-e560-47d4-b671-aa48c48f3534,Automotive,265.09,3,2025-08-25,Oceania,CreditCard,2,1,2.8,0,795.27
59072,5d61c8f8-3547-4e59-98a9-2948150487ca,Automotive,435.35,1,2024-02-22,Asia,PayPal,7,0,4.4,0,435.35
59073,062672cf-c785-4adf-9a35-5aef198a6f3f,Home,7.74,3,2025-01-09,North America,BankTransfer,2,0,3.9,20,18.58
59074,088fff37-3c01-4411-9cc6-1a8b66d09b55,Electronics,419.62,3,2024-01-05,North America,Cash,2,0,4.6,0,1258.86
59075,9e234573-8166-484b-bc62-c0307741cf44,Beauty,459.02,4,2024-01-11,Oceania,PayPal,6,0,2.9,5,1744.28
59076,59ea5344-bb0d-470f-82b9-3b43e4a295f4,Fashion,448.07,1,2023-09-05,Asia,BankTransfer,8,0,3.7,5,425.67
59077,20a6a3d5-1eae-4415-87df-3bf872ddc6c5,Beauty,114.66,4,2024-03-26,North America,BankTransfer,3,0,2.9,5,435.71
59078,81fac4ee-0072-4318-bc60-571dab238471,Home,25.62,1,2025-04-19,Asia,Cash,5,0,4.6,0,25.62
59079,f5af647f-7e44-44bf-911b-e48481de5f73,Home,312.99,1,2024-03-07,South America,BankTransfer,5,1,2.3,10,281.69
59080,4240fca0-6783-4e79-9294-72b0ce783cfe,Automotive,362.835,6,2024-11-09,Europe,Cash,7,0,3.5,10,1959.31
59081,c089e624-98a3-41f5-81f3-8254121562c7,Toys,369.88,5,2024-06-26,South America,Cash,4,0,4.8,5,1756.93
59082,517780c9-8ba1-4735-8cab-a0f7201b2ac4,Automotive,346.86,4,2025-02-01,South America,PayPal,4,0,2.1,0,1387.44
59083,0acf8a05-bdb4-40e9-8b5b-bf0c1d392fd8,Fashion,416.592,2,2025-11-27,Africa,BankTransfer,8,1,4.9,0,833.18
59084,ca4584b7-cd42-4326-b0e2-3ce0e7c92b18,Automotive,61.68,3,2025-03-15,Europe,PayPal,5,0,2.8,0,185.04
59085,5ee023a4-178f-490c-8579-18b1f4cbecbb,Fashion,18.14,1,2023-07-04,Europe,CreditCard,8,0,4.5,0,18.14
59086,cc7265c0-0861-4fba-a3d8-1a17d29cf935,Beauty,456.64,2,2023-03-30,Africa,BankTransfer,9,0,3.0,0,913.28
59087,8325835b-ca90-4782-adf9-9be2fe652f19,Sports,66.89,2,2023-10-28,Europe,Cash,1,0,4.7,0,133.78
59088,b6b54915-58f3-41ec-bd93-3142bb859b33,Automotive,215.07,1,2023-04-07,North America,Cash,2,0,2.6,10,193.56
59089,02a7ae99-022d-44c0-9767-f99d74701666,Home,331.65,2,2025-05-18,Oceania,PayPal,1,0,2.1,15,563.8
59090,7a7cc8cd-8014-40ac-b259-b26b159d47e1,Home,254.43,3,2025-05-27,Asia,CreditCard,8,0,2.9,20,610.63
59091,fd67ddf0-282b-43ff-a646-9b50f722ee1f,Automotive,181.67,5,2023-05-11,Oceania,CreditCard,6,0,3.2,0,908.35
59092,2fa354aa-7449-49e2-a6b2-c2a3e49ee1a9,Toys,126.61,1,2024-02-01,Asia,PayPal,2,0,4.2,5,120.28
59093,98274a34-ec4e-43d0-9adb-c6788d96c34c,Beauty,458.76,1,2023-10-17,North America,Cash,4,0,3.0,5,435.82
59094,7842feb5-e758-44cd-b73b-8ae08aa33142,Toys,145.26,3,2025-09-04,Europe,Cash,8,0,4.4,0,435.78
59095,3c021aa6-c42e-436c-a8e7-44c8dcf3d410,Sports,130.95,3,2025-09-30,South America,BankTransfer,3,0,2.6,10,353.56
59096,1df6811c-af10-45dc-99ba-cb3ae2266748,Sports,284.49,4,2023-07-24,Africa,PayPal,9,0,3.7,0,1137.96
59097,7882d67c-9ef2-481c-9513-4083db5c5d50,Fashion,270.92,1,2023-03-25,North America,CreditCard,3,0,4.2,10,243.83
59098,34b7cc14-748c-489a-854b-02197841033b,Beauty,175.43,4,2023-06-04,South America,PayPal,8,0,3.0,5,666.63
59099,4e140a7a-1bb2-4342-923c-f22b7d2089a5,Sports,171.23,2,2023-02-16,Oceania,PayPal,8,0,4.6,5,325.34
59100,03ba4c5d-fe3b-4711-a244-e4909038b60b,Sports,412.65,2,2023-11-10,North America,CreditCard,4,0,4.1,15,701.5
59101,ca7eebc0-2a94-422b-8d17-1b14ace1425d,Automotive,33.35,5,2024-08-06,Europe,Cash,6,0,3.3,0,166.75
59102,2f94595f-c2e1-43af-bbca-35067941b24c,Electronics,425.29,5,2025-01-03,South America,BankTransfer,6,1,4.4,0,2126.45
59103,997ea947-b3ae-4816-be2e-2f273048c7fc,Sports,346.99,5,2023-05-10,South America,CreditCard,8,0,3.1,15,1474.71
59104,3ea3f35e-27ba-4743-b947-a3cae9bef7b3,Sports,394.15,4,2025-03-04,Oceania,CreditCard,9,0,4.1,0,1576.6
59105,4d515443-edda-4365-83ea-910a972c842d,Fashion,169.9,1,2023-10-13,Oceania,BankTransfer,2,0,3.4,5,161.4
59106,ba296e44-3e16-4d9e-a4da-4ce4649ce43f,Automotive,87.732,4,2024-11-12,Europe,BankTransfer,3,0,2.5,0,350.93
59107,be90057b-cc4c-4d5c-80d1-f523aed70da6,Toys,457.04,5,2024-03-09,South America,CreditCard,2,0,4.1,0,2285.2
59108,82beba4a-3224-4567-ad82-51b7891c6ee8,Sports,10.87,2,2025-07-08,Europe,Cash,7,0,2.7,0,21.74
59109,40a04a82-126c-47f0-a2cb-8bc0a6367b0e,Toys,259.88,4,2023-05-06,North America,PayPal,1,0,4.4,10,935.57
59110,0318304c-9806-4ee8-a986-60f8be7dcd86,Toys,124.37,2,2024-04-18,Asia,PayPal,5,0,3.1,5,236.3
59111,f2b31bb5-8bd2-4305-8f10-57ddf55255e5,Fashion,355.851,3,2023-11-20,Oceania,PayPal,5,0,4.1,0,1067.55
59112,19c8077d-f6e0-4abc-b091-2351f1bd0c3a,Home,185.89,5,2025-07-15,Oceania,CreditCard,4,0,3.9,0,929.45
59113,7094e456-4f82-4304-a6db-ceadbb0160db,Sports,44.56,4,2024-03-25,South America,BankTransfer,9,0,3.4,5,169.33
59114,043d5322-60b7-44f0-9806-c1b1839c662f,Home,307.27,3,2024-07-04,Europe,BankTransfer,9,0,4.4,0,921.81
59115,5b69fe17-5c0b-4a6a-858f-f589e897ce45,Electronics,313.29,5,2024-08-24,North America,Cash,4,0,4.7,0,1566.45
59116,3da10147-53b5-4c62-bd92-445137790df2,Home,95.94,4,2023-10-27,North America,BankTransfer,5,0,4.5,0,383.76
59117,34928a7b-42dc-4d93-a93a-04150360bd53,Beauty,253.25,5,2025-09-04,Asia,Cash,8,0,4.9,0,1266.25
59118,c9e2b034-2e11-4113-84c0-a5b22ae22039,Beauty,332.23,3,2024-07-22,Africa,BankTransfer,1,0,2.4,0,996.69
59119,896ec990-51a3-47c0-9589-4342e93fcd32,Electronics,454.32,3,2025-10-09,South America,CreditCard,5,0,2.9,0,1362.96
59120,fc100909-518e-483a-b6cf-708d15e76fac,Beauty,235.06,1,2024-09-17,Europe,PayPal,8,0,4.2,0,235.06
59121,4d487adb-d08d-4dba-baf4-551498db8535,Electronics,79.93,5,2023-03-15,Europe,CreditCard,6,0,4.3,0,399.65
59122,85dff5e2-3e46-4149-9c40-9b365d7ee5c4,Fashion,263.69,3,2025-12-18,Oceania,BankTransfer,4,0,4.4,10,711.96
59123,3e37903b-d9e0-4136-b9ec-5316cdbcf85c,Toys,184.93,5,2024-02-13,Asia,CreditCard,1,0,2.5,5,878.42
59124,e7f2d468-8f0d-439b-8058-faa7992167fb,Electronics,147.3,1,2024-06-29,South America,Cash,2,0,2.6,15,125.21
59125,7f51b999-e03c-4958-8736-4aa2e4a9b97a,Home,348.59,5,2025-01-12,Asia,Cash,6,0,3.1,10,1568.66
59126,78bcd7a8-a11f-4041-876a-21c5bf9ada0f,Sports,255.45,1,2024-08-21,Europe,PayPal,2,0,2.3,0,255.45
59127,1d4df3d9-3282-41e8-9ecd-c527a5edb798,Fashion,251.41,3,2024-06-13,Oceania,Cash,1,0,2.8,15,641.1
59128,ca7351a8-2f9f-4513-9eaa-e3cf4a1cbd2c,Home,494.65,1,2025-10-05,Oceania,Cash,7,0,2.2,10,445.18
59129,0d3d0c15-986d-4752-868e-6e95ce2d422e,Fashion,478.32,4,2024-05-28,Asia,CreditCard,9,0,2.8,5,1817.62
59130,4c8957cc-219f-4546-aaa9-526948a52495,Toys,225.531,5,2023-11-08,North America,PayPal,2,0,3.7,0,1127.66
59131,493f7444-7d99-4915-a26e-d9549bb3877a,Fashion,459.79,1,2024-09-30,North America,CreditCard,7,1,3.5,0,459.79
59132,f18d2301-bcd0-41a9-b14b-113c3d86a053,Home,131.32,1,2023-08-21,Europe,BankTransfer,7,1,4.8,15,111.62
59133,79a53420-faf2-4bde-b2fc-1f070458dabc,Home,125.4,2,2023-03-25,Asia,BankTransfer,4,0,4.1,0,250.8
59134,f935a867-88ec-4be6-8d80-8fefa7438a19,Fashion,486.53,2,2025-03-03,Oceania,PayPal,8,0,4.9,5,924.41
59135,5f7501c0-1fed-4d88-b1af-a027b2ce77aa,Sports,192.23,3,2025-09-23,South America,BankTransfer,5,0,2.1,0,576.69
59136,c8e936d6-9a18-4668-9dc0-f215e4005f78,Electronics,248.454,2,2024-11-02,Asia,Cash,5,0,2.3,15,422.37
59137,3ae32ca1-d751-4d18-8c33-be619da63f4d,Toys,199.998,5,2024-11-23,Asia,CreditCard,4,0,4.4,0,999.99
59138,87036af4-37e7-4bc9-8949-7f6ef53764f5,Home,116.15,5,2024-08-21,Asia,BankTransfer,3,0,2.1,0,580.75
59139,96f82536-a549-4077-ad44-9a14502099e6,Electronics,493.1,5,2025-10-15,Europe,CreditCard,8,1,4.5,0,2465.5
59140,06be74df-f8b3-4698-aa76-8c93fc877622,Sports,349.24,3,2023-06-18,Oceania,PayPal,6,0,3.8,15,890.56
59141,6913edf8-8dd9-49c9-8dc2-ea27e4c4dd50,Beauty,267.82,4,2023-07-01,Oceania,BankTransfer,7,0,4.8,5,1017.72
59142,b67931d0-e175-4f13-979a-db22129c8b44,Electronics,104.49,5,2025-04-20,South America,CreditCard,6,0,4.1,10,470.2
59143,4a67d6d6-694e-4283-91c6-dbcd52c722b3,Beauty,493.95,2,2024-06-29,South America,CreditCard,6,0,3.2,0,987.9
59144,827779bb-073f-4524-a151-78a55360fcdf,Beauty,235.45,3,2024-07-19,Africa,CreditCard,6,0,2.5,10,635.71
59145,f9f05e9b-9122-4313-96ba-97913177325c,Fashion,21.35,1,2024-12-17,Asia,CreditCard,7,0,3.5,5,20.28
59146,8624b8eb-f33d-4549-833b-ca83a1ddce38,Beauty,354.67,5,2023-01-25,Europe,BankTransfer,6,0,2.3,5,1684.68
59147,d5943712-7c6d-431c-a1fc-a01bd97c50c0,Toys,119.15,3,2024-07-19,Europe,Cash,5,0,3.5,15,303.83
59148,b8a9d20f-a7e7-4532-8389-bf449e28535c,Home,315.009,3,2025-11-22,South America,PayPal,2,0,5.0,20,756.02
59149,f5f423eb-5e45-438e-843e-32f3f9a31315,Fashion,246.22,4,2025-04-10,Oceania,CreditCard,6,0,3.4,15,837.15
59150,0cfcef2e-ad5c-4886-a9cb-02abab5712fd,Sports,196.2,4,2025-12-18,North America,BankTransfer,9,0,3.8,5,745.56
59151,0c4635bc-1e48-433e-925f-502928291ef6,Automotive,410.69,4,2025-07-30,Asia,Cash,4,0,2.9,5,1560.62
59152,92f1bb72-0aac-4c90-93e4-c8469a65eba2,Beauty,35.07,4,2025-08-13,Africa,Cash,2,0,4.3,0,140.28
59153,3de91dbb-c0d5-4851-90f3-c57dde0affe1,Automotive,110.46,1,2023-06-29,North America,PayPal,7,0,3.9,10,99.41
59154,eb210875-21fa-4168-a264-24e39c928890,Electronics,46.27,5,2025-03-02,Europe,Cash,5,0,2.1,5,219.78
59155,3373912c-65c3-4fc3-8ec5-8f0bc8e5fad5,Sports,61.67,2,2023-08-23,North America,Cash,1,0,4.8,10,111.01
59156,0bb45f45-e895-4032-82d9-3e9d43fb118b,Beauty,270.21,1,2025-05-16,North America,BankTransfer,5,0,2.1,0,270.21
59157,abde214d-0e32-40b3-b330-5ddfd636b3e9,Home,411.93,1,2023-04-24,Africa,BankTransfer,2,0,5.0,0,411.93
59158,4dca4e65-96ee-4167-896d-d86b624280d7,Home,201.21,3,2024-05-15,Oceania,BankTransfer,5,0,2.6,5,573.45
59159,6be91c79-e7e7-458c-b4bb-5d9dcedb780f,Toys,327.8,3,2025-02-19,Africa,PayPal,9,0,2.5,0,983.4
59160,b2d72c41-d7f5-4082-b413-52b1dcdc10e1,Automotive,425.88,3,2024-07-07,Oceania,Cash,6,0,2.8,0,1277.64
59161,df14d079-de24-4592-9322-3935d1f4c9c2,Electronics,90.27,5,2023-06-14,North America,CreditCard,5,0,3.1,5,428.78
59162,20726f87-5170-4e53-a386-2b15b6ff7bb3,Sports,379.86,1,2024-06-09,South America,Cash,8,0,4.6,10,341.87
59163,00a0140f-8d94-4dd7-afab-bcece3d130c3,Fashion,276.04,1,2024-01-28,Oceania,PayPal,1,0,2.9,0,276.04
59164,d731b121-a9ff-4e51-85c2-aa179d22a4ac,Beauty,412.6230000000001,4,2024-11-13,Africa,BankTransfer,6,0,4.1,0,1650.49
59165,8aff5454-de28-4010-9926-194eb175e5a7,Beauty,340.24,4,2024-08-13,Asia,PayPal,5,0,2.1,0,1360.96
59166,3338db8c-7e60-4145-b1a6-c71a26c7966d,Automotive,18.48,5,2023-06-02,North America,BankTransfer,4,0,2.3,15,78.54
59167,2bda5160-a886-42fc-96b7-24bd496cb83c,Sports,236.39,2,2023-09-07,Oceania,CreditCard,1,0,2.1,0,472.78
59168,774dd0d8-f6dc-414c-accb-0a4e7b5691fa,Toys,422.53,3,2025-03-05,Europe,BankTransfer,1,0,2.7,0,1267.59
59169,7b1f46e0-2b63-479f-bcd8-414e6848cf69,Fashion,341.0,2,2024-09-10,Asia,PayPal,5,0,2.4,0,682.0
59170,6286e6dd-7f7f-4a17-a6c6-9d420d707961,Sports,302.92,2,2023-09-20,Africa,BankTransfer,3,0,4.8,0,605.84
59171,4c37327e-a068-4a3f-b8d7-25fa784e4481,Sports,122.24,3,2023-03-09,Asia,CreditCard,3,0,3.9,10,330.05
59172,6fb59694-fd84-4f31-bee5-420f2ae67661,Toys,346.93,1,2023-03-09,North America,CreditCard,9,0,3.9,5,329.58
59173,85714546-e641-4d45-833a-62c983f89ef9,Automotive,412.0,2,2025-02-18,South America,PayPal,1,0,3.2,0,824.0
59174,fc8e724e-418d-46ee-9e5c-4e127f56918d,Automotive,148.65,5,2025-12-18,South America,Cash,2,0,2.6,0,743.25
59175,388e3ed5-05d1-437e-b633-01158d926dde,Electronics,477.14,2,2024-10-05,Europe,CreditCard,1,1,3.6,0,954.28
59176,fed4c7af-8119-400e-812a-8561496a5d17,Electronics,335.952,5,2025-11-19,Africa,Cash,4,0,4.3,0,1679.76
59177,4356a4e7-c599-4338-9d42-24c08b6654ad,Toys,251.14,3,2024-10-25,North America,CreditCard,5,0,3.3,0,753.42
59178,f24fb4cf-4699-4967-a53a-3493261227f3,Toys,194.61,4,2024-02-20,Europe,CreditCard,7,0,2.9,0,778.44
59179,a8820369-0893-4a5c-8ec2-f12019f09f4d,Automotive,434.54,4,2023-10-10,Oceania,Cash,9,0,3.8,0,1738.16
59180,122b3986-b154-4c2d-abd9-ad233527a57e,Electronics,196.75,4,2024-09-11,Oceania,BankTransfer,3,0,3.9,10,708.3
59181,38e6337b-5c62-46ba-8d1e-8ebc3aa7c546,Home,146.05,3,2025-03-04,Europe,BankTransfer,9,0,3.2,5,416.24
59182,800e1227-8de7-4b1a-84e6-a5f3bdc863ca,Sports,21.9,4,2025-09-13,Europe,Cash,4,0,4.0,5,83.22
59183,95dc7bc3-90aa-4d57-9905-1960bbc3a0c0,Electronics,417.42,3,2024-03-16,Europe,CreditCard,9,0,4.9,15,1064.42
59184,a2b24143-e74d-47c9-8443-0ddb02a7df82,Beauty,7.9,2,2025-02-06,North America,CreditCard,5,0,3.1,0,15.8
59185,ba27c1a8-fdee-4940-935d-1a0f713cbefd,Beauty,180.93,3,2024-01-06,North America,Cash,2,0,2.5,5,515.65
59186,3c6a7b99-a7d0-43ad-bb8e-d1d2a08ef2b2,Home,440.73,2,2025-06-18,Oceania,BankTransfer,1,0,3.3,0,881.46
59187,e44ea92e-6e7f-4639-b4f7-5fef740d6899,Fashion,276.51,3,2023-06-13,Africa,BankTransfer,6,1,2.9,5,788.05
59188,f863658e-b375-45b3-8405-d7987b41537c,Beauty,365.38,2,2025-08-01,South America,CreditCard,6,0,2.9,0,730.76
59189,e4d26afa-754a-4e26-acd0-393f741aae61,Automotive,155.51,5,2024-04-05,Oceania,Cash,1,0,2.6,5,738.67
59190,fcf41c6d-39a2-4d7a-b70d-aac02c8f6752,Automotive,461.59,1,2025-12-30,North America,BankTransfer,2,0,4.8,0,461.59
59191,0e6aee1c-1eb1-4b70-988d-6c4be31c393a,Beauty,378.51,2,2024-12-03,Oceania,PayPal,7,0,3.3,5,719.17
59192,d1f06e40-72ad-45df-a527-28f6e3bcef6e,Toys,382.6,1,2024-10-17,Asia,BankTransfer,4,0,3.7,10,344.34
59193,8cb7c456-ac24-406d-9782-31bed43bfab9,Home,270.18,5,2025-09-11,South America,BankTransfer,7,0,4.6,20,1080.72
59194,d715d4ed-e257-4542-83ac-156ad0c9db28,Home,349.84,5,2024-01-05,South America,CreditCard,6,0,2.6,0,1749.2
59195,986dcba7-adec-42e5-a478-bdc20b77147a,Sports,257.22,2,2025-04-24,Oceania,BankTransfer,8,0,2.4,5,488.72
59196,6e8f09e6-51f5-4359-aa3c-5564509f87cf,Beauty,124.29,2,2025-06-12,North America,PayPal,5,0,3.0,0,248.58
59197,a2a88ba1-07b2-468e-9ef6-c32fe3e9bfd1,Fashion,392.24,2,2023-07-14,Oceania,CreditCard,3,0,3.1,5,745.26
59198,ce683353-2cfd-4d50-89b8-06e6dad72b2a,Electronics,71.2,3,2024-04-05,Europe,BankTransfer,3,0,3.4,0,213.6
59199,4731fa89-421f-4c01-abd7-0fd0defabaa5,Beauty,447.54,5,2024-06-21,Asia,PayPal,4,0,4.3,5,2125.82
59200,b7e320b0-f1ec-4bf0-a5c4-ee5581c22d5c,Electronics,405.07,5,2024-02-08,South America,BankTransfer,8,1,2.2,0,2025.35
59201,b43edffd-e274-49a6-92ea-5066c110352f,Toys,351.38,2,2025-01-15,Asia,Cash,6,0,4.4,5,667.62
59202,594cb488-6e07-4783-bc39-38f74f1e2b11,Toys,156.77,4,2025-01-22,Oceania,PayPal,2,0,2.1,20,501.66
59203,d7a5e44f-2d18-4ea6-931c-19c9be8f30fe,Fashion,55.56,3,2025-10-08,Europe,CreditCard,6,0,2.6,0,166.68
59204,ede1de50-2ccf-46c7-9e66-4b80f34aa15b,Electronics,130.64,5,2024-03-30,South America,BankTransfer,4,0,3.1,0,653.2
59205,80cb0154-c923-4605-9fda-c0131396d194,Fashion,446.99,3,2023-02-23,Europe,CreditCard,4,0,4.8,15,1139.82
59206,c3614c55-a9f4-4869-b55e-7e7d1e84ef4d,Electronics,42.34,3,2024-07-29,North America,PayPal,1,0,2.4,0,127.02
59207,55d5a7bb-8927-49f9-af20-903c6f586c34,Fashion,118.16,3,2024-08-21,North America,BankTransfer,1,0,4.6,5,336.76
59208,25a5d932-3715-4623-b075-0048a73263be,Home,410.91,5,2025-05-13,Europe,BankTransfer,4,0,3.4,10,1849.1
59209,cfd59b84-259c-431c-b9dd-e0be40b325dc,Toys,364.78,5,2023-04-16,Asia,BankTransfer,2,0,4.0,15,1550.31
59210,94c2994c-6f02-4934-8ed5-057b7c94c8ea,Fashion,404.66,2,2023-03-09,North America,BankTransfer,2,0,4.6,20,647.46
59211,f6d9e3a2-aaf3-4b93-9e2f-98c0beb5177c,Automotive,462.99,1,2024-02-16,Asia,PayPal,5,0,3.5,20,370.39
59212,f7d9ff4d-3008-472c-bbd4-a9dc621399da,Fashion,278.94,4,2025-07-31,South America,PayPal,8,0,3.3,10,1004.18
59213,5f993276-5177-49ea-9a05-e28d62a7c6e6,Sports,308.98,3,2023-10-05,Oceania,PayPal,2,0,3.0,5,880.59
59214,637d4926-2a48-4534-a094-fae9bb913dc0,Electronics,140.931,6,2024-11-13,Oceania,CreditCard,5,0,2.4,0,845.59
59215,b1c9b5b9-cf59-45e1-8ebb-3eead721ceb5,Sports,450.36,1,2024-08-06,South America,PayPal,6,0,3.0,0,450.36
59216,40589fde-7236-4245-be70-9da139c22595,Electronics,239.067,4,2024-11-27,North America,CreditCard,5,1,4.7,20,765.01
59217,9e9afefd-149d-4790-a385-10ec751004fd,Beauty,463.32,4,2023-01-04,North America,PayPal,2,0,5.0,5,1760.62
59218,f436285b-3df7-49f4-81a0-1087fd8f816c,Automotive,112.9,5,2023-10-24,South America,PayPal,8,0,4.2,0,564.5
59219,39b7e488-5a25-474c-a9ab-7cc21b7e9c85,Electronics,326.68,2,2023-05-01,North America,CreditCard,2,0,4.9,0,653.36
59220,902e0dde-a062-4f54-8fd2-e0977ee13222,Sports,327.25,2,2024-09-22,North America,BankTransfer,2,0,4.8,0,654.5
59221,892ab2bc-0fd9-4bc9-a767-361d3d2e0a0f,Home,252.59,5,2023-04-03,Oceania,PayPal,2,0,3.0,5,1199.8
59222,5ea81e08-6d44-4378-a661-d9e67a1d8bf9,Electronics,98.38,1,2024-02-26,Africa,CreditCard,7,0,3.6,10,88.54
59223,a04cc880-b59a-4fec-a395-9508cfc07c21,Electronics,406.03,1,2025-02-26,North America,BankTransfer,1,0,2.0,20,324.82
59224,4ee45fb5-6b2c-44b7-a1ca-931d27c8d2e0,Automotive,87.18,1,2023-06-10,North America,PayPal,2,0,3.6,0,87.18
59225,683edb41-c05b-4c3b-bdf7-d91b5ead63d6,Toys,36.49,1,2024-05-23,Africa,PayPal,4,0,4.4,10,32.84
59226,10750ca2-0d21-4f17-b026-62310a8e820d,Sports,403.94,3,2024-09-05,South America,Cash,4,0,4.5,0,1211.82
59227,628c03b4-280c-478e-b36b-4a1d57eb17e3,Automotive,342.49,2,2023-02-17,North America,Cash,1,0,3.3,10,616.48
59228,56ac289d-6d1a-48ac-a8ec-ccd3415e29e0,Electronics,226.25,3,2023-05-26,Africa,CreditCard,2,0,3.0,0,678.75
59229,8007127f-9f7f-4285-89b6-5f6b1d3a0900,Automotive,498.22,5,2025-09-12,Africa,PayPal,3,0,4.3,0,2491.1
